DATE TIME FRAC_DAYS_SINCE_JAN1 FRAC_HRS_SINCE_JAN1 JULIAN_DAYS ALARM_STATUS INST_STATUS CavityPressure CavityTemp species MPVPosition OutletValve solenoid_valves H2O2 H2O CH4 Spectrum_Score 
2017-02-22 19:04:56.957 52.46177035 1259.082488 53.46177035 0 963 1.0003151006E+02 4.4999777832E+01 6.5000000000E+01 0.0000000000E+00 5.2242785062E+04 0.0000000000E+00 3.6802572976E+00 1.4367567968E-03 9.9230586063E+00 3.9285572951E+00 
2017-02-22 19:05:00.010 52.46180568 1259.083336 53.46180568 0 963 1.0003121173E+02 4.4999796560E+01 6.6000000000E+01 0.0000000000E+00 5.2254780086E+04 0.0000000000E+00 3.6802572976E+00 1.5317481557E-03 1.0117701746E+01 3.9285572951E+00 
2017-02-22 19:05:03.059 52.46184096 1259.084183 53.46184096 0 963 1.0003195221E+02 4.4999895691E+01 6.5000000000E+01 0.0000000000E+00 5.2267147730E+04 0.0000000000E+00 3.8862575860E+00 1.5317481557E-03 1.0117701746E+01 3.6015072883E+00 
2017-02-22 19:05:06.111 52.46187630 1259.085031 53.46187630 0 963 1.0003015417E+02 4.5000297546E+01 6.6000000000E+01 0.0000000000E+00 5.2278368766E+04 0.0000000000E+00 3.8862575860E+00 1.6492205799E-03 1.0028351761E+01 3.6015072883E+00 
2017-02-22 19:05:09.160 52.46191157 1259.085878 53.46191157 0 963 1.0003063586E+02 4.5000307861E+01 6.5000000000E+01 0.0000000000E+00 5.2290742203E+04 0.0000000000E+00 4.3006563002E+00 1.6492205799E-03 1.0028351761E+01 3.7004854007E+00 
2017-02-22 19:05:12.211 52.46194690 1259.086726 53.46194690 0 963 1.0003088102E+02 4.5000328064E+01 6.6000000000E+01 0.0000000000E+00 5.2303043846E+04 0.0000000000E+00 4.3006563002E+00 1.4444144242E-03 1.0002005102E+01 3.7004854007E+00 
2017-02-22 19:05:15.259 52.46198218 1259.087572 53.46198218 0 963 1.0002950795E+02 4.5000179382E+01 6.5000000000E+01 0.0000000000E+00 5.2313582766E+04 0.0000000000E+00 2.4573013381E+00 1.4444144242E-03 1.0002005102E+01 3.6773738148E+00 
2017-02-22 19:05:18.312 52.46201751 1259.088420 53.46201751 0 963 1.0003000395E+02 4.5000083923E+01 6.6000000000E+01 0.0000000000E+00 5.2324483721E+04 0.0000000000E+00 2.4573013381E+00 1.5626123436E-03 1.0137920272E+01 3.6773738148E+00 
2017-02-22 19:05:21.361 52.46205279 1259.089267 53.46205279 0 963 1.0002968891E+02 4.5000623688E+01 6.5000000000E+01 0.0000000000E+00 5.2335826816E+04 0.0000000000E+00 3.3371183993E+00 1.5626123436E-03 1.0137920272E+01 3.4824741099E+00 
2017-02-22 19:05:24.414 52.46208813 1259.090115 53.46208813 0 963 1.0003103675E+02 4.5000807626E+01 6.6000000000E+01 0.0000000000E+00 5.2347311272E+04 0.0000000000E+00 3.3371183993E+00 1.4998570877E-03 1.0148630771E+01 3.4824741099E+00 
2017-02-22 19:05:27.461 52.46212340 1259.090962 53.46212340 0 963 1.0002979059E+02 4.5000925232E+01 6.5000000000E+01 0.0000000000E+00 5.2359079293E+04 0.0000000000E+00 3.0889983061E+00 1.4998570877E-03 1.0148630771E+01 3.4905886162E+00 
2017-02-22 19:05:30.513 52.46215873 1259.091809 53.46215873 0 963 1.0002977161E+02 4.5000694275E+01 6.6000000000E+01 0.0000000000E+00 5.2371306330E+04 0.0000000000E+00 3.0889983061E+00 1.4724016592E-03 1.0002785907E+01 3.4905886162E+00 
2017-02-22 19:05:33.563 52.46219403 1259.092657 53.46219403 0 963 1.0002908102E+02 4.5000719177E+01 6.5000000000E+01 0.0000000000E+00 5.2381767324E+04 0.0000000000E+00 3.1195628272E+00 1.4724016592E-03 1.0002785907E+01 3.7223006016E+00 
2017-02-22 19:05:36.619 52.46222940 1259.093506 53.46222940 0 963 1.0002976657E+02 4.5000816345E+01 6.6000000000E+01 0.0000000000E+00 5.2393500319E+04 0.0000000000E+00 3.1195628272E+00 1.3991738342E-03 9.9803808995E+00 3.7223006016E+00 
2017-02-22 19:05:39.670 52.46226470 1259.094353 53.46226470 0 963 1.0003036109E+02 4.5000859192E+01 6.5000000000E+01 0.0000000000E+00 5.2403974824E+04 0.0000000000E+00 2.9310472426E+00 1.3991738342E-03 9.9803808995E+00 3.0804293268E+00 
2017-02-22 19:05:42.724 52.46230006 1259.095201 53.46230006 0 963 1.0003016454E+02 4.5000907898E+01 6.6000000000E+01 0.0000000000E+00 5.2415685555E+04 0.0000000000E+00 2.9310472426E+00 1.4157259181E-03 9.9962239298E+00 3.0804293268E+00 
2017-02-22 19:05:45.773 52.46233535 1259.096048 53.46233535 0 963 1.0002759478E+02 4.5000776794E+01 6.5000000000E+01 0.0000000000E+00 5.2426229754E+04 0.0000000000E+00 3.1291049797E+00 1.4157259181E-03 9.9962239298E+00 3.3227312252E+00 
2017-02-22 19:05:48.825 52.46237067 1259.096896 53.46237067 0 963 1.0002610156E+02 4.5000724792E+01 6.6000000000E+01 0.0000000000E+00 5.2436252136E+04 0.0000000000E+00 3.1291049797E+00 1.5026445443E-03 9.9665468988E+00 3.3227312252E+00 
2017-02-22 19:05:51.874 52.46240595 1259.097743 53.46240595 0 963 1.0002574489E+02 4.5000724792E+01 6.5000000000E+01 0.0000000000E+00 5.2446283438E+04 0.0000000000E+00 2.9957207362E+00 1.5026445443E-03 9.9665468988E+00 3.9448498003E+00 
2017-02-22 19:05:54.927 52.46244128 1259.098591 53.46244128 0 963 1.0002599814E+02 4.5000785828E+01 6.6000000000E+01 0.0000000000E+00 5.2456899219E+04 0.0000000000E+00 2.9957207362E+00 1.4566540047E-03 1.0052522454E+01 3.9448498003E+00 
2017-02-22 19:05:57.974 52.46247656 1259.099437 53.46247656 0 963 1.0002613641E+02 4.5000815125E+01 6.5000000000E+01 0.0000000000E+00 5.2466209168E+04 0.0000000000E+00 2.3439356311E+00 1.4566540047E-03 1.0052522454E+01 3.3781711466E+00 
2017-02-22 19:06:01.026 52.46251189 1259.100285 53.46251189 0 963 1.0002697906E+02 4.5000968933E+01 6.6000000000E+01 0.0000000000E+00 5.2476296795E+04 0.0000000000E+00 2.3439356311E+00 1.3988541856E-03 1.0033894390E+01 3.3781711466E+00 
2017-02-22 19:06:04.075 52.46254718 1259.101132 53.46254718 0 963 1.0002594951E+02 4.5000978973E+01 6.5000000000E+01 0.0000000000E+00 5.2486059539E+04 0.0000000000E+00 2.7357128947E+00 1.3988541856E-03 1.0033894390E+01 3.2655071628E+00 
2017-02-22 19:06:07.128 52.46258250 1259.101980 53.46258250 0 963 1.0002717357E+02 4.5000999451E+01 6.6000000000E+01 0.0000000000E+00 5.2496362580E+04 0.0000000000E+00 2.7357128947E+00 1.3952966270E-03 9.9318273648E+00 3.2655071628E+00 
2017-02-22 19:06:10.176 52.46261778 1259.102827 53.46261778 0 963 1.0002540816E+02 4.5001108398E+01 6.5000000000E+01 0.0000000000E+00 5.2506448293E+04 0.0000000000E+00 3.4294886389E+00 1.3952966270E-03 9.9318273648E+00 3.3497299027E+00 
2017-02-22 19:06:13.227 52.46265310 1259.103674 53.46265310 0 963 1.0002491605E+02 4.5001182556E+01 6.6000000000E+01 0.0000000000E+00 5.2515849522E+04 0.0000000000E+00 3.4294886389E+00 1.3634750395E-03 1.0065444328E+01 3.3497299027E+00 
2017-02-22 19:06:16.276 52.46268838 1259.104521 53.46268838 0 963 1.0002636507E+02 4.5001241425E+01 6.5000000000E+01 0.0000000000E+00 5.2525292062E+04 0.0000000000E+00 3.0312300268E+00 1.3634750395E-03 1.0065444328E+01 3.5580609374E+00 
2017-02-22 19:06:19.328 52.46272372 1259.105369 53.46272372 0 963 1.0002548134E+02 4.5001284074E+01 6.6000000000E+01 0.0000000000E+00 5.2534516135E+04 0.0000000000E+00 3.0312300268E+00 1.5113067959E-03 1.0123714483E+01 3.5580609374E+00 
2017-02-22 19:06:22.377 52.46275899 1259.106216 53.46275899 0 963 1.0002648681E+02 4.5001425537E+01 6.5000000000E+01 0.0000000000E+00 5.2545440848E+04 0.0000000000E+00 3.8765177351E+00 1.5113067959E-03 1.0123714483E+01 3.5660903552E+00 
2017-02-22 19:06:25.430 52.46279433 1259.107064 53.46279433 0 963 1.0002610016E+02 4.5001396179E+01 6.6000000000E+01 0.0000000000E+00 5.2555738281E+04 0.0000000000E+00 3.8765177351E+00 1.4644350702E-03 1.0084516873E+01 3.5660903552E+00 
2017-02-22 19:06:28.477 52.46282961 1259.107911 53.46282961 0 963 1.0002409735E+02 4.5001384460E+01 6.5000000000E+01 0.0000000000E+00 5.2564181664E+04 0.0000000000E+00 3.9727765620E+00 1.4644350702E-03 1.0084516873E+01 3.3214568564E+00 
2017-02-22 19:06:31.529 52.46286493 1259.108758 53.46286493 0 963 1.0002594153E+02 4.5001335144E+01 6.6000000000E+01 0.0000000000E+00 5.2573962261E+04 0.0000000000E+00 3.9727765620E+00 1.4208542932E-03 9.9917998299E+00 3.3214568564E+00 
2017-02-22 19:06:34.578 52.46290021 1259.109605 53.46290021 0 963 1.0002465738E+02 4.5001223755E+01 6.5000000000E+01 0.0000000000E+00 5.2583203480E+04 0.0000000000E+00 3.2978844682E+00 1.4208542932E-03 9.9917998299E+00 3.4895431567E+00 
2017-02-22 19:06:37.631 52.46293554 1259.110453 53.46293554 0 963 1.0002507019E+02 4.5001029968E+01 6.6000000000E+01 0.0000000000E+00 5.2592789062E+04 0.0000000000E+00 3.2978844682E+00 1.3322989594E-03 1.0072783274E+01 3.4895431567E+00 
2017-02-22 19:06:40.678 52.46297082 1259.111300 53.46297082 0 963 1.0002455665E+02 4.5000836182E+01 6.5000000000E+01 0.0000000000E+00 5.2602268348E+04 0.0000000000E+00 3.2151301826E+00 1.3322989594E-03 1.0072783274E+01 3.4216173104E+00 
2017-02-22 19:06:43.732 52.46300616 1259.112148 53.46300616 0 963 1.0002376136E+02 4.5000724792E+01 6.6000000000E+01 0.0000000000E+00 5.2611563935E+04 0.0000000000E+00 3.2151301826E+00 1.4068473304E-03 1.0023219825E+01 3.4216173104E+00 
2017-02-22 19:06:46.779 52.46304144 1259.112994 53.46304144 0 963 1.0002411500E+02 4.5000890686E+01 6.5000000000E+01 0.0000000000E+00 5.2620668449E+04 0.0000000000E+00 3.3113123326E+00 1.4068473304E-03 1.0023219825E+01 3.8082012208E+00 
2017-02-22 19:06:49.832 52.46307676 1259.113842 53.46307676 0 963 1.0002405311E+02 4.5001016266E+01 6.6000000000E+01 0.0000000000E+00 5.2630058705E+04 0.0000000000E+00 3.3113123326E+00 1.4000140119E-03 1.0173501300E+01 3.8082012208E+00 
2017-02-22 19:06:52.880 52.46311204 1259.114689 53.46311204 0 963 1.0002394574E+02 4.5001027161E+01 6.5000000000E+01 0.0000000000E+00 5.2638676391E+04 0.0000000000E+00 3.6456669814E+00 1.4000140119E-03 1.0173501300E+01 3.3268820865E+00 
2017-02-22 19:06:55.933 52.46314737 1259.115537 53.46314737 0 963 1.0002174711E+02 4.5000663757E+01 6.6000000000E+01 0.0000000000E+00 5.2647397258E+04 0.0000000000E+00 3.6456669814E+00 1.1550115006E-03 1.0204358125E+01 3.3268820865E+00 
2017-02-22 19:06:58.980 52.46318265 1259.116384 53.46318265 0 963 1.0002227815E+02 4.5000759888E+01 6.5000000000E+01 0.0000000000E+00 5.2655962688E+04 0.0000000000E+00 4.2192333277E+00 1.1550115006E-03 1.0204358125E+01 3.4266006899E+00 
2017-02-22 19:07:02.036 52.46321801 1259.117232 53.46321801 0 963 1.0002245533E+02 4.5000938416E+01 6.6000000000E+01 0.0000000000E+00 5.2665154847E+04 0.0000000000E+00 4.2192333277E+00 1.2710774379E-03 9.9476623505E+00 3.4266006899E+00 
2017-02-22 19:07:05.086 52.46325332 1259.118080 53.46325332 0 963 1.0002325985E+02 4.5001283630E+01 6.5000000000E+01 0.0000000000E+00 5.2673676547E+04 0.0000000000E+00 3.8788301742E+00 1.2710774379E-03 9.9476623505E+00 3.5129109597E+00 
2017-02-22 19:07:08.138 52.46328865 1259.118927 53.46328865 0 963 1.0002140687E+02 4.5001426697E+01 6.6000000000E+01 0.0000000000E+00 5.2681954831E+04 0.0000000000E+00 3.8788301742E+00 1.2145429067E-03 1.0038755508E+01 3.5129109597E+00 
2017-02-22 19:07:11.187 52.46332394 1259.119774 53.46332394 0 963 1.0002267222E+02 4.5001680145E+01 6.5000000000E+01 0.0000000000E+00 5.2690535586E+04 0.0000000000E+00 3.1878411393E+00 1.2145429067E-03 1.0038755508E+01 3.5881149333E+00 
2017-02-22 19:07:14.244 52.46335932 1259.120624 53.46335932 0 963 1.0001873287E+02 4.5001793531E+01 6.6000000000E+01 0.0000000000E+00 5.2698562181E+04 0.0000000000E+00 3.1878411393E+00 1.2797607631E-03 1.0070418826E+01 3.5881149333E+00 
2017-02-22 19:07:17.292 52.46339459 1259.121470 53.46339459 0 963 1.0002075778E+02 4.5002067566E+01 6.5000000000E+01 0.0000000000E+00 5.2706728086E+04 0.0000000000E+00 4.1949329208E+00 1.2797607631E-03 1.0070418826E+01 3.5742694516E+00 
2017-02-22 19:07:20.345 52.46342992 1259.122318 53.46342992 0 963 1.0002070312E+02 4.5001869264E+01 6.6000000000E+01 0.0000000000E+00 5.2714706505E+04 0.0000000000E+00 4.1949329208E+00 1.0661659271E-03 9.9734253734E+00 3.5742694516E+00 
2017-02-22 19:07:23.397 52.46346524 1259.123166 53.46346524 0 963 1.0002082425E+02 4.5001792297E+01 6.5000000000E+01 0.0000000000E+00 5.2722839016E+04 0.0000000000E+00 3.9733477771E+00 1.0661659271E-03 9.9734253734E+00 3.4791072909E+00 
2017-02-22 19:07:26.450 52.46350059 1259.124014 53.46350059 0 963 1.0002101730E+02 4.5001670837E+01 6.6000000000E+01 0.0000000000E+00 5.2730674267E+04 0.0000000000E+00 3.9733477771E+00 1.2186277737E-03 1.0073855524E+01 3.4791072909E+00 
2017-02-22 19:07:29.499 52.46353587 1259.124861 53.46353587 0 963 1.0002225034E+02 4.5001827942E+01 6.5000000000E+01 0.0000000000E+00 5.2739073598E+04 0.0000000000E+00 3.3655714432E+00 1.2186277737E-03 1.0073855524E+01 3.5881677823E+00 
2017-02-22 19:07:32.552 52.46357120 1259.125709 53.46357120 0 963 1.0002080654E+02 4.5002006531E+01 6.6000000000E+01 0.0000000000E+00 5.2747439621E+04 0.0000000000E+00 3.3655714432E+00 9.7660583755E-04 1.0033332523E+01 3.5881677823E+00 
