DATE TIME FRAC_DAYS_SINCE_JAN1 FRAC_HRS_SINCE_JAN1 JULIAN_DAYS ALARM_STATUS INST_STATUS CavityPressure CavityTemp species MPVPosition OutletValve solenoid_valves H2O2 H2O CH4 Spectrum_Score 
2017-02-22 18:49:16.918 52.45089027 1258.821366 53.45089027 0 963 1.0001309310E+02 4.5000602722E+01 6.6000000000E+01 0.0000000000E+00 4.8755628970E+04 0.0000000000E+00 1.8409707664E-01 1.5755922954E-02 9.9932989563E+01 4.4384391520E+00 
2017-02-22 18:49:19.967 52.45092554 1258.822213 53.45092554 0 963 1.0001318633E+02 4.5000680115E+01 6.5000000000E+01 0.0000000000E+00 4.8760764703E+04 0.0000000000E+00 1.7656684842E+00 1.5755922954E-02 9.9932989563E+01 4.5566944159E+00 
2017-02-22 18:49:23.019 52.45096087 1258.823061 53.45096087 0 963 1.0001122692E+02 4.5000724792E+01 6.6000000000E+01 0.0000000000E+00 4.8765088026E+04 0.0000000000E+00 1.7656684842E+00 1.4512939767E-02 1.0001878278E+02 4.5566944159E+00 
2017-02-22 18:49:26.068 52.45099616 1258.823908 53.45099616 0 963 1.0001121017E+02 4.5000870178E+01 6.5000000000E+01 0.0000000000E+00 4.8769528109E+04 0.0000000000E+00 2.1612451329E+00 1.4512939767E-02 1.0001878278E+02 4.4523917238E+00 
2017-02-22 18:49:29.119 52.45103148 1258.824756 53.45103148 0 963 1.0001162377E+02 4.5000907898E+01 6.6000000000E+01 0.0000000000E+00 4.8773906521E+04 0.0000000000E+00 2.1612451329E+00 1.2764675452E-02 9.9680396659E+01 4.4523917238E+00 
2017-02-22 18:49:32.168 52.45106677 1258.825602 53.45106677 0 963 1.0001191481E+02 4.5000734314E+01 6.5000000000E+01 0.0000000000E+00 4.8778777773E+04 0.0000000000E+00 1.5576203717E+00 1.2764675452E-02 9.9680396659E+01 4.4086922317E+00 
2017-02-22 18:49:35.220 52.45110209 1258.826450 53.45110209 0 963 1.0000966361E+02 4.5001120774E+01 6.6000000000E+01 0.0000000000E+00 4.8782876674E+04 0.0000000000E+00 1.5576203717E+00 1.1106830602E-02 9.9743752543E+01 4.4086922317E+00 
2017-02-22 18:49:38.269 52.45113737 1258.827297 53.45113737 0 963 1.0001173488E+02 4.5001231018E+01 6.5000000000E+01 0.0000000000E+00 4.8787281758E+04 0.0000000000E+00 6.4462457050E-01 1.1106830602E-02 9.9743752543E+01 4.2786234466E+00 
2017-02-22 18:49:41.321 52.45117270 1258.828145 53.45117270 0 963 1.0001334172E+02 4.5001182556E+01 6.6000000000E+01 0.0000000000E+00 4.8792050351E+04 0.0000000000E+00 6.4462457050E-01 1.0644689254E-02 9.9798197599E+01 4.2786234466E+00 
2017-02-22 18:49:44.368 52.45120797 1258.828991 53.45120797 0 963 1.0001145898E+02 4.5001127625E+01 6.5000000000E+01 0.0000000000E+00 4.8796210230E+04 0.0000000000E+00 -2.3925538528E-01 1.0644689254E-02 9.9798197599E+01 4.4490890551E+00 
2017-02-22 18:49:47.421 52.45124331 1258.829839 53.45124331 0 963 1.0001342440E+02 4.5001029968E+01 6.6000000000E+01 0.0000000000E+00 4.8800735953E+04 0.0000000000E+00 -2.3925538528E-01 1.0192883587E-02 9.9786252012E+01 4.4490890551E+00 
2017-02-22 18:49:50.470 52.45127859 1258.830686 53.45127859 0 963 1.0001088004E+02 4.5001359406E+01 6.5000000000E+01 0.0000000000E+00 4.8805006738E+04 0.0000000000E+00 1.2719612170E+00 1.0192883587E-02 9.9786252012E+01 4.2756121559E+00 
2017-02-22 18:49:53.522 52.45131391 1258.831534 53.45131391 0 963 1.0001143366E+02 4.5001548767E+01 6.6000000000E+01 0.0000000000E+00 4.8809390753E+04 0.0000000000E+00 1.2719612170E+00 1.0134705664E-02 9.9829578660E+01 4.2756121559E+00 
2017-02-22 18:49:56.571 52.45134920 1258.832381 53.45134920 0 963 1.0001286861E+02 4.5001548767E+01 6.5000000000E+01 0.0000000000E+00 4.8814426031E+04 0.0000000000E+00 6.2460328038E-01 1.0134705664E-02 9.9829578660E+01 4.2820745301E+00 
2017-02-22 18:49:59.622 52.45138453 1258.833229 53.45138453 0 963 1.0001153966E+02 4.5001512893E+01 6.6000000000E+01 0.0000000000E+00 4.8818840928E+04 0.0000000000E+00 6.2460328038E-01 1.0034534165E-02 9.9552826485E+01 4.2820745301E+00 
2017-02-22 18:50:02.671 52.45141980 1258.834075 53.45141980 0 963 1.0001177287E+02 4.5001245300E+01 6.5000000000E+01 0.0000000000E+00 4.8823627734E+04 0.0000000000E+00 3.3197582119E-01 1.0034534165E-02 9.9552826485E+01 4.2114745526E+00 
2017-02-22 18:50:05.723 52.45145514 1258.834923 53.45145514 0 963 1.0001366235E+02 4.5000938416E+01 6.6000000000E+01 0.0000000000E+00 4.8828230054E+04 0.0000000000E+00 3.3197582119E-01 9.9711758227E-03 9.9863296064E+01 4.2114745526E+00 
2017-02-22 18:50:08.772 52.45149042 1258.835770 53.45149042 0 963 1.0000919041E+02 4.5000870056E+01 6.5000000000E+01 0.0000000000E+00 4.8831199828E+04 0.0000000000E+00 4.4386132368E-01 9.9711758227E-03 9.9863296064E+01 4.1690225570E+00 
2017-02-22 18:50:14.872 52.45156103 1258.837465 53.45156103 0 963 1.0001011985E+02 4.5000724792E+01 6.5000000000E+01 0.0000000000E+00 4.8839736652E+04 0.0000000000E+00 9.2076976368E-01 9.9711758227E-03 9.9863296064E+01 4.3632119621E+00 
2017-02-22 18:50:17.924 52.45159635 1258.838312 53.45159635 0 963 1.0001154119E+02 4.5000724792E+01 6.6000000000E+01 0.0000000000E+00 4.8844574107E+04 0.0000000000E+00 9.2076976368E-01 9.8176293205E-03 9.9907670742E+01 4.3632119621E+00 
2017-02-22 18:50:20.973 52.45163163 1258.839159 53.45163163 0 963 1.0001072474E+02 4.5000653503E+01 6.5000000000E+01 0.0000000000E+00 4.8848255715E+04 0.0000000000E+00 1.3433906384E+00 9.8176293205E-03 9.9907670742E+01 4.2551627532E+00 
2017-02-22 18:50:24.025 52.45166696 1258.840007 53.45166696 0 963 1.0001150824E+02 4.5000602722E+01 6.6000000000E+01 0.0000000000E+00 4.8852882414E+04 0.0000000000E+00 1.3433906384E+00 9.7209563205E-03 9.9834106713E+01 4.2551627532E+00 
2017-02-22 18:50:27.072 52.45170223 1258.840854 53.45170223 0 963 1.0000851047E+02 4.5000271729E+01 6.5000000000E+01 0.0000000000E+00 4.8856372043E+04 0.0000000000E+00 8.0994898118E-01 9.7209563205E-03 9.9834106713E+01 4.3366825157E+00 
2017-02-22 18:50:30.125 52.45173757 1258.841702 53.45173757 0 963 1.0000998843E+02 4.5000267029E+01 6.6000000000E+01 0.0000000000E+00 4.8860226786E+04 0.0000000000E+00 8.0994898118E-01 9.7589780245E-03 9.9807440522E+01 4.3366825157E+00 
2017-02-22 18:50:33.174 52.45177285 1258.842548 53.45177285 0 963 1.0001037283E+02 4.5000294800E+01 6.5000000000E+01 0.0000000000E+00 4.8864096715E+04 0.0000000000E+00 9.1092987752E-01 9.7589780245E-03 9.9807440522E+01 4.2974891638E+00 
2017-02-22 18:50:36.226 52.45180817 1258.843396 53.45180817 0 963 1.0001077454E+02 4.5000480652E+01 6.6000000000E+01 0.0000000000E+00 4.8868488967E+04 0.0000000000E+00 9.1092987752E-01 9.6692612527E-03 1.0005329859E+02 4.2974891638E+00 
2017-02-22 18:50:39.273 52.45184345 1258.844243 53.45184345 0 963 1.0001049323E+02 4.5000638153E+01 6.5000000000E+01 0.0000000000E+00 4.8872680242E+04 0.0000000000E+00 1.5451325932E+00 9.6692612527E-03 1.0005329859E+02 4.4335110530E+00 
2017-02-22 18:50:42.326 52.45187878 1258.845091 53.45187878 0 963 1.0001066673E+02 4.5000877380E+01 6.6000000000E+01 0.0000000000E+00 4.8876991422E+04 0.0000000000E+00 1.5451325932E+00 9.6603525617E-03 9.9785479237E+01 4.4335110530E+00 
2017-02-22 18:50:45.375 52.45191406 1258.845937 53.45191406 0 963 1.0000996687E+02 4.5000917908E+01 6.5000000000E+01 0.0000000000E+00 4.8880980531E+04 0.0000000000E+00 2.0428639680E+00 9.6603525617E-03 9.9785479237E+01 4.4268207472E+00 
2017-02-22 18:50:48.427 52.45194939 1258.846785 53.45194939 0 963 1.0000848370E+02 4.5000938416E+01 6.6000000000E+01 0.0000000000E+00 4.8884273629E+04 0.0000000000E+00 2.0428639680E+00 9.4531295693E-03 9.9711204346E+01 4.4268207472E+00 
2017-02-22 18:50:51.474 52.45198466 1258.847632 53.45198466 0 963 1.0000976727E+02 4.5001052063E+01 6.5000000000E+01 0.0000000000E+00 4.8888281648E+04 0.0000000000E+00 1.5353597047E+00 9.4531295693E-03 9.9711204346E+01 4.4425213583E+00 
2017-02-22 18:50:54.528 52.45202000 1258.848480 53.45202000 0 963 1.0000742374E+02 4.5000959840E+01 6.6000000000E+01 0.0000000000E+00 4.8891590258E+04 0.0000000000E+00 1.5353597047E+00 9.4888405478E-03 9.9655712204E+01 4.4425213583E+00 
2017-02-22 18:50:57.575 52.45205528 1258.849327 53.45205528 0 963 1.0000953216E+02 4.5000819519E+01 6.5000000000E+01 0.0000000000E+00 4.8895587820E+04 0.0000000000E+00 3.3513114779E-01 9.4888405478E-03 9.9655712204E+01 4.3187175584E+00 
2017-02-22 18:51:00.628 52.45209060 1258.850174 53.45209060 0 963 1.0001142111E+02 4.5001213074E+01 6.6000000000E+01 0.0000000000E+00 4.8899648549E+04 0.0000000000E+00 3.3513114779E-01 9.4946184502E-03 9.9891547891E+01 4.3187175584E+00 
2017-02-22 18:51:03.677 52.45212589 1258.851021 53.45212589 0 963 1.0001130487E+02 4.5001078308E+01 6.5000000000E+01 0.0000000000E+00 4.8903766035E+04 0.0000000000E+00 1.4562755758E+00 9.4946184502E-03 9.9891547891E+01 4.3425603552E+00 
2017-02-22 18:51:06.729 52.45216122 1258.851869 53.45216122 0 963 1.0001189500E+02 4.5000846863E+01 6.6000000000E+01 0.0000000000E+00 4.8907834981E+04 0.0000000000E+00 1.4562755758E+00 9.4863152431E-03 9.9585942405E+01 4.3425603552E+00 
2017-02-22 18:51:09.776 52.45219649 1258.852716 53.45219649 0 963 1.0001023514E+02 4.5000782776E+01 6.5000000000E+01 0.0000000000E+00 4.8911705281E+04 0.0000000000E+00 4.4767908312E-01 9.4863152431E-03 9.9585942405E+01 4.2550716036E+00 
2017-02-22 18:51:12.829 52.45223183 1258.853564 53.45223183 0 963 1.0000997470E+02 4.5000724792E+01 6.6000000000E+01 0.0000000000E+00 4.8915071779E+04 0.0000000000E+00 4.4767908312E-01 9.5047731820E-03 9.9918785753E+01 4.2550716036E+00 
2017-02-22 18:51:15.878 52.45226711 1258.854411 53.45226711 0 963 1.0000822658E+02 4.5000745667E+01 6.5000000000E+01 0.0000000000E+00 4.8918223367E+04 0.0000000000E+00 1.8703901993E+00 9.5047731820E-03 9.9918785753E+01 4.4660876775E+00 
2017-02-22 18:51:18.930 52.45230243 1258.855258 53.45230243 0 963 1.0001124473E+02 4.5000755310E+01 6.6000000000E+01 0.0000000000E+00 4.8922115179E+04 0.0000000000E+00 1.8703901993E+00 9.3500533673E-03 9.9889804475E+01 4.4660876775E+00 
2017-02-22 18:51:21.977 52.45233771 1258.856105 53.45233771 0 963 1.0001033273E+02 4.5000439423E+01 6.5000000000E+01 0.0000000000E+00 4.8926022664E+04 0.0000000000E+00 1.5512491100E+00 9.3500533673E-03 9.9889804475E+01 4.1849348240E+00 
2017-02-22 18:51:25.029 52.45237303 1258.856953 53.45237303 0 963 1.0000999077E+02 4.5000419617E+01 6.6000000000E+01 0.0000000000E+00 4.8929640784E+04 0.0000000000E+00 1.5512491100E+00 9.2983245961E-03 9.9893810451E+01 4.1849348240E+00 
2017-02-22 18:51:28.078 52.45240832 1258.857800 53.45240832 0 963 1.0001000757E+02 4.5000471954E+01 6.5000000000E+01 0.0000000000E+00 4.8932896926E+04 0.0000000000E+00 1.3823831311E+00 9.2983245961E-03 9.9893810451E+01 4.2333232437E+00 
2017-02-22 18:51:31.131 52.45244365 1258.858648 53.45244365 0 963 1.0000873566E+02 4.5000633240E+01 6.6000000000E+01 0.0000000000E+00 4.8936271189E+04 0.0000000000E+00 1.3823831311E+00 9.3100806739E-03 9.9726626083E+01 4.2333232437E+00 
2017-02-22 18:51:34.178 52.45247892 1258.859494 53.45247892 0 963 1.0001003973E+02 4.5000447388E+01 6.5000000000E+01 0.0000000000E+00 4.8940343102E+04 0.0000000000E+00 4.6713235089E-01 9.3100806739E-03 9.9726626083E+01 4.3002666720E+00 
2017-02-22 18:51:37.232 52.45251426 1258.860342 53.45251426 0 963 1.0000912578E+02 4.5000175476E+01 6.6000000000E+01 0.0000000000E+00 4.8943994037E+04 0.0000000000E+00 4.6713235089E-01 9.2964432332E-03 9.9819609767E+01 4.3002666720E+00 
2017-02-22 18:51:40.279 52.45254954 1258.861189 53.45254954 0 963 1.0000805258E+02 4.5000243958E+01 6.5000000000E+01 0.0000000000E+00 4.8947266684E+04 0.0000000000E+00 8.0558657805E-01 9.2964432332E-03 9.9819609767E+01 4.1514375393E+00 
2017-02-22 18:51:43.332 52.45258486 1258.862037 53.45258486 0 963 1.0000770681E+02 4.5000297546E+01 6.6000000000E+01 0.0000000000E+00 4.8950369085E+04 0.0000000000E+00 8.0558657805E-01 9.2730637595E-03 9.9712331435E+01 4.1514375393E+00 
2017-02-22 18:51:46.380 52.45262014 1258.862883 53.45262014 0 963 1.0000831914E+02 4.5000443848E+01 6.5000000000E+01 0.0000000000E+00 4.8953225566E+04 0.0000000000E+00 1.4781960963E+00 9.2730637595E-03 9.9712331435E+01 4.3624587121E+00 
2017-02-22 18:51:49.433 52.45265547 1258.863731 53.45265547 0 963 1.0000762273E+02 4.5000480652E+01 6.6000000000E+01 0.0000000000E+00 4.8955788584E+04 0.0000000000E+00 1.4781960963E+00 9.2115405387E-03 9.9880501387E+01 4.3624587121E+00 
2017-02-22 18:51:52.480 52.45269075 1258.864578 53.45269075 0 963 1.0000957426E+02 4.5000485931E+01 6.5000000000E+01 0.0000000000E+00 4.8959769750E+04 0.0000000000E+00 1.8854151556E+00 9.2115405387E-03 9.9880501387E+01 4.3276782935E+00 
2017-02-22 18:51:55.532 52.45272608 1258.865426 53.45272608 0 963 1.0000786628E+02 4.5000511169E+01 6.6000000000E+01 0.0000000000E+00 4.8962938106E+04 0.0000000000E+00 1.8854151556E+00 9.1628127158E-03 9.9848593285E+01 4.3276782935E+00 
2017-02-22 18:51:58.581 52.45276135 1258.866273 53.45276135 0 963 1.0000889503E+02 4.5000550171E+01 6.5000000000E+01 0.0000000000E+00 4.8966348270E+04 0.0000000000E+00 9.1786404572E-01 9.1628127158E-03 9.9848593285E+01 4.2187460420E+00 
2017-02-22 18:52:01.634 52.45279669 1258.867121 53.45279669 0 963 1.0000886850E+02 4.5000694275E+01 6.6000000000E+01 0.0000000000E+00 4.8969884120E+04 0.0000000000E+00 9.1786404572E-01 9.0669516405E-03 9.9600021928E+01 4.2187460420E+00 
2017-02-22 18:52:04.681 52.45283197 1258.867967 53.45283197 0 963 1.0000756417E+02 4.5000376038E+01 6.5000000000E+01 0.0000000000E+00 4.8972546051E+04 0.0000000000E+00 7.1024605265E-01 9.0669516405E-03 9.9600021928E+01 4.4101696256E+00 
2017-02-22 18:52:07.733 52.45286729 1258.868815 53.45286729 0 963 1.0000717599E+02 4.5000022888E+01 6.6000000000E+01 0.0000000000E+00 4.8975496253E+04 0.0000000000E+00 7.1024605265E-01 9.1506897034E-03 9.9868623382E+01 4.4101696256E+00 
2017-02-22 18:52:10.782 52.45290258 1258.869662 53.45290258 0 963 1.0000757893E+02 4.5000225311E+01 6.5000000000E+01 0.0000000000E+00 4.8978674680E+04 0.0000000000E+00 1.9744443304E+00 9.1506897034E-03 9.9868623382E+01 4.2960534852E+00 
2017-02-22 18:52:13.835 52.45293791 1258.870510 53.45293791 0 963 1.0000788898E+02 4.5000297546E+01 6.6000000000E+01 0.0000000000E+00 4.8981445089E+04 0.0000000000E+00 1.9744443304E+00 9.0544291165E-03 9.9864943915E+01 4.2960534852E+00 
2017-02-22 18:52:16.882 52.45297318 1258.871356 53.45297318 0 963 1.0000861515E+02 4.5000672668E+01 6.5000000000E+01 0.0000000000E+00 4.8984847879E+04 0.0000000000E+00 1.2193046210E+00 9.0544291165E-03 9.9864943915E+01 4.4729718201E+00 
2017-02-22 18:52:19.936 52.45300852 1258.872204 53.45300852 0 963 1.0000984550E+02 4.5000777856E+01 6.6000000000E+01 0.0000000000E+00 4.8988408243E+04 0.0000000000E+00 1.2193046210E+00 8.9764720323E-03 9.9837492313E+01 4.4729718201E+00 
2017-02-22 18:52:22.983 52.45304380 1258.873051 53.45304380 0 963 1.0000788339E+02 4.5000726624E+01 6.5000000000E+01 0.0000000000E+00 4.8991789684E+04 0.0000000000E+00 1.5500630296E+00 8.9764720323E-03 9.9837492313E+01 4.3740220146E+00 
2017-02-22 18:52:26.036 52.45307912 1258.873899 53.45307912 0 963 1.0000966781E+02 4.5000205994E+01 6.6000000000E+01 0.0000000000E+00 4.8995049474E+04 0.0000000000E+00 1.5500630296E+00 9.0039839264E-03 9.9862744426E+01 4.3740220146E+00 
2017-02-22 18:52:29.088 52.45311444 1258.874747 53.45311444 0 963 1.0000949316E+02 4.5000400818E+01 6.5000000000E+01 0.0000000000E+00 4.8998373613E+04 0.0000000000E+00 2.1537440984E+00 9.0039839264E-03 9.9862744426E+01 4.2654016272E+00 
2017-02-22 18:52:32.141 52.45314979 1258.875595 53.45314979 0 963 1.0000923453E+02 4.5000846863E+01 6.6000000000E+01 0.0000000000E+00 4.9001679959E+04 0.0000000000E+00 2.1537440984E+00 8.7796674323E-03 9.9703344773E+01 4.2654016272E+00 
2017-02-22 18:52:35.190 52.45318507 1258.876442 53.45318507 0 963 1.0000881153E+02 4.5000826202E+01 6.5000000000E+01 0.0000000000E+00 4.9004745727E+04 0.0000000000E+00 3.5303984676E-01 8.7796674323E-03 9.9703344773E+01 4.2607171389E+00 
2017-02-22 18:52:38.242 52.45322039 1258.877289 53.45322039 0 963 1.0000634361E+02 4.5000816345E+01 6.6000000000E+01 0.0000000000E+00 4.9007323278E+04 0.0000000000E+00 3.5303984676E-01 9.0650971492E-03 9.9800959412E+01 4.2607171389E+00 
2017-02-22 18:52:41.289 52.45325567 1258.878136 53.45325567 0 963 1.0000689970E+02 4.5000176239E+01 6.5000000000E+01 0.0000000000E+00 4.9009917465E+04 0.0000000000E+00 2.1929272999E+00 9.0650971492E-03 9.9800959412E+01 4.3203684494E+00 
2017-02-22 18:52:44.346 52.45329105 1258.878985 53.45329105 0 963 1.0000684472E+02 4.5000053406E+01 6.6000000000E+01 0.0000000000E+00 4.9012739923E+04 0.0000000000E+00 2.1929272999E+00 8.8604398487E-03 9.9836035440E+01 4.3203684494E+00 
2017-02-22 18:52:47.395 52.45332634 1258.879832 53.45332634 0 963 1.0000685734E+02 4.5000109650E+01 6.5000000000E+01 0.0000000000E+00 4.9015451070E+04 0.0000000000E+00 1.4006417538E+00 8.8604398487E-03 9.9836035440E+01 4.3175894718E+00 
2017-02-22 18:52:50.447 52.45336167 1258.880680 53.45336167 0 963 1.0000830125E+02 4.5000083923E+01 6.6000000000E+01 0.0000000000E+00 4.9018213090E+04 0.0000000000E+00 1.4006417538E+00 8.8416980315E-03 9.9861127667E+01 4.3175894718E+00 
2017-02-22 18:52:53.496 52.45339694 1258.881527 53.45339694 0 963 1.0000774627E+02 4.5000131714E+01 6.5000000000E+01 0.0000000000E+00 4.9021362277E+04 0.0000000000E+00 7.4913232407E-01 8.8416980315E-03 9.9861127667E+01 4.3130310852E+00 
2017-02-22 18:52:56.549 52.45343228 1258.882375 53.45343228 0 963 1.0000759190E+02 4.5000267029E+01 6.6000000000E+01 0.0000000000E+00 4.9024312261E+04 0.0000000000E+00 7.4913232407E-01 8.7870658187E-03 9.9631608514E+01 4.3130310852E+00 
2017-02-22 18:52:59.596 52.45346756 1258.883221 53.45346756 0 963 1.0000713227E+02 4.5000022919E+01 6.5000000000E+01 0.0000000000E+00 4.9027642641E+04 0.0000000000E+00 9.9890176079E-01 8.7870658187E-03 9.9631608514E+01 4.4650069745E+00 
2017-02-22 18:53:02.648 52.45350288 1258.884069 53.45350288 0 963 1.0000659024E+02 4.4999687195E+01 6.6000000000E+01 0.0000000000E+00 4.9030451196E+04 0.0000000000E+00 9.9890176079E-01 8.7762167085E-03 9.9823563093E+01 4.4650069745E+00 
2017-02-22 18:53:05.697 52.45353816 1258.884916 53.45353816 0 963 1.0000744792E+02 4.4999872162E+01 6.5000000000E+01 0.0000000000E+00 4.9033108551E+04 0.0000000000E+00 1.7689751742E+00 8.7762167085E-03 9.9823563093E+01 4.3476479940E+00 
2017-02-22 18:53:11.798 52.45360877 1258.886611 53.45360877 0 963 1.0000660671E+02 4.4999739990E+01 6.5000000000E+01 0.0000000000E+00 4.9038663602E+04 0.0000000000E+00 1.5933435317E+00 8.7762167085E-03 9.9823563093E+01 4.3413033318E+00 
2017-02-22 18:53:14.849 52.45364410 1258.887458 53.45364410 0 963 1.0000595993E+02 4.4999806400E+01 6.6000000000E+01 0.0000000000E+00 4.9040939700E+04 0.0000000000E+00 1.5933435317E+00 8.7175781517E-03 9.9945411575E+01 4.3413033318E+00 
2017-02-22 18:53:17.903 52.45367943 1258.888306 53.45367943 0 963 1.0000588690E+02 4.4999968231E+01 6.5000000000E+01 0.0000000000E+00 4.9043521516E+04 0.0000000000E+00 1.8858680394E+00 8.7175781517E-03 9.9945411575E+01 4.3534307710E+00 
2017-02-22 18:53:20.956 52.45371477 1258.889154 53.45371477 0 963 1.0000751539E+02 4.4999992371E+01 6.6000000000E+01 0.0000000000E+00 4.9046166709E+04 0.0000000000E+00 1.8858680394E+00 8.7745741355E-03 9.9775779208E+01 4.3534307710E+00 
2017-02-22 18:53:24.003 52.45375005 1258.890001 53.45375005 0 963 1.0000707356E+02 4.5000110291E+01 6.5000000000E+01 0.0000000000E+00 4.9048887840E+04 0.0000000000E+00 1.0043627257E+00 8.7745741355E-03 9.9775779208E+01 4.4675002500E+00 
2017-02-22 18:53:27.056 52.45378538 1258.890849 53.45378538 0 963 1.0000986232E+02 4.5000419617E+01 6.6000000000E+01 0.0000000000E+00 4.9052053412E+04 0.0000000000E+00 1.0043627257E+00 8.5015892230E-03 9.9822348256E+01 4.4675002500E+00 
2017-02-22 18:53:30.105 52.45382066 1258.891696 53.45382066 0 963 1.0000849004E+02 4.5000419617E+01 6.5000000000E+01 0.0000000000E+00 4.9055222871E+04 0.0000000000E+00 1.1319264252E+00 8.5015892230E-03 9.9822348256E+01 4.3963932476E+00 
2017-02-22 18:53:33.157 52.45385598 1258.892544 53.45385598 0 963 1.0000662163E+02 4.5000419617E+01 6.6000000000E+01 0.0000000000E+00 4.9057571397E+04 0.0000000000E+00 1.1319264252E+00 8.7375166334E-03 9.9959011987E+01 4.3963932476E+00 
2017-02-22 18:53:36.204 52.45389126 1258.893390 53.45389126 0 963 1.0000566395E+02 4.5000173645E+01 6.5000000000E+01 0.0000000000E+00 4.9059467621E+04 0.0000000000E+00 5.3397179144E-01 8.7375166334E-03 9.9959011987E+01 4.4417372331E+00 
2017-02-22 18:53:39.257 52.45392660 1258.894238 53.45392660 0 963 1.0000338683E+02 4.5000114441E+01 6.6000000000E+01 0.0000000000E+00 4.9060991390E+04 0.0000000000E+00 5.3397179144E-01 8.6894277091E-03 9.9893803903E+01 4.4417372331E+00 
